Continent,Country,Month,Seasons,State,Way In,Year,Count,GDP,Population
South America,Ecuador,December,Winter,Santa Catari,Land,2010,0,3300,13547510
South America,Surime,December,Winter,Santa Catari,Land,2010,0,4000,439117
South America,Paraguay,December,Winter,Santa Catari,Land,2010,106,4700,6506464
South America,Venezuela,December,Winter,Santa Catari,Land,2010,0,4800,25730435
South America,Peru,December,Winter,Santa Catari,Land,2010,2,5100,28302603
South America,Colombia,December,Winter,Santa Catari,Land,2010,0,6300,43593035
South America,French Guia,December,Winter,Santa Catari,Land,2010,0,8300,199509
South America,Chile,December,Winter,Santa Catari,Land,2010,17,9900,16134219
South America,Argenti,December,Winter,Santa Catari,Land,2010,3812,11200,39921833
South America,Uruguay,December,Winter,Santa Catari,Land,2010,2,12800,3431932
South America,Bolivia,February,Winter,Amazos,Land,2010,0,2400,8989046
South America,Ecuador,February,Winter,Amazos,Land,2010,0,3300,13547510
South America,Surime,February,Winter,Amazos,Land,2010,0,4000,439117
South America,Paraguay,February,Winter,Amazos,Land,2010,0,4700,6506464
South America,Venezuela,February,Winter,Amazos,Land,2010,3,4800,25730435
South America,Peru,February,Winter,Amazos,Land,2010,129,5100,28302603
South America,Colombia,February,Winter,Amazos,Land,2010,346,6300,43593035
South America,French Guia,February,Winter,Amazos,Land,2010,5,8300,199509
South America,Chile,February,Winter,Amazos,Land,2010,0,9900,16134219
South America,Argenti,February,Winter,Amazos,Land,2010,3,11200,39921833
South America,Uruguay,February,Winter,Amazos,Land,2010,0,12800,3431932
South America,Bolivia,February,Winter,Mato Grosso do Sul,Land,2010,5708,2400,8989046
South America,Ecuador,February,Winter,Mato Grosso do Sul,Land,2010,2,3300,13547510
South America,Surime,February,Winter,Mato Grosso do Sul,Land,2010,0,4000,439117
South America,Paraguay,February,Winter,Mato Grosso do Sul,Land,2010,8057,4700,6506464
South America,Venezuela,February,Winter,Mato Grosso do Sul,Land,2010,7,4800,25730435
South America,Peru,February,Winter,Mato Grosso do Sul,Land,2010,714,5100,28302603
South America,Colombia,February,Winter,Mato Grosso do Sul,Land,2010,31,6300,43593035
South America,French Guia,February,Winter,Mato Grosso do Sul,Land,2010,0,8300,199509
South America,Chile,February,Winter,Mato Grosso do Sul,Land,2010,58,9900,16134219
South America,Argenti,February,Winter,Mato Grosso do Sul,Land,2010,63,11200,39921833
South America,Uruguay,February,Winter,Mato Grosso do Sul,Land,2010,2,12800,3431932
South America,Bolivia,February,Winter,Other Units of the Federation,Land,2010,1418,2400,8989046
South America,Ecuador,February,Winter,Other Units of the Federation,Land,2010,0,3300,13547510
South America,Surime,February,Winter,Other Units of the Federation,Land,2010,0,4000,439117
South America,Paraguay,February,Winter,Other Units of the Federation,Land,2010,0,4700,6506464
South America,Venezuela,February,Winter,Other Units of the Federation,Land,2010,4,4800,25730435
South America,Peru,February,Winter,Other Units of the Federation,Land,2010,434,5100,28302603
South America,Colombia,February,Winter,Other Units of the Federation,Land,2010,22,6300,43593035
South America,French Guia,February,Winter,Other Units of the Federation,Land,2010,0,8300,199509
South America,Chile,February,Winter,Other Units of the Federation,Land,2010,20,9900,16134219
South America,Argenti,February,Winter,Other Units of the Federation,Land,2010,14,11200,39921833
South America,Uruguay,February,Winter,Other Units of the Federation,Land,2010,2,12800,3431932
South America,Bolivia,February,Winter,Paraná,Land,2010,377,2400,8989046
South America,Ecuador,February,Winter,Paraná,Land,2010,227,3300,13547510
South America,Surime,February,Winter,Paraná,Land,2010,0,4000,439117
South America,Paraguay,February,Winter,Paraná,Land,2010,11347,4700,6506464
South America,Venezuela,February,Winter,Paraná,Land,2010,80,4800,25730435
South America,Peru,February,Winter,Paraná,Land,2010,621,5100,28302603
South America,Colombia,February,Winter,Paraná,Land,2010,421,6300,43593035
South America,French Guia,February,Winter,Paraná,Land,2010,0,8300,199509
South America,Chile,February,Winter,Paraná,Land,2010,3035,9900,16134219
South America,Argenti,February,Winter,Paraná,Land,2010,16317,11200,39921833
South America,Uruguay,February,Winter,Paraná,Land,2010,587,12800,3431932
South America,Bolivia,February,Winter,Rio Grande do Sul,Land,2010,3,2400,8989046
South America,Ecuador,February,Winter,Rio Grande do Sul,Land,2010,69,3300,13547510
South America,Surime,February,Winter,Rio Grande do Sul,Land,2010,0,4000,439117
South America,Paraguay,February,Winter,Rio Grande do Sul,Land,2010,135,4700,6506464
South America,Venezuela,February,Winter,Rio Grande do Sul,Land,2010,14,4800,25730435
South America,Peru,February,Winter,Rio Grande do Sul,Land,2010,40,5100,28302603
South America,Colombia,February,Winter,Rio Grande do Sul,Land,2010,96,6300,43593035
South America,French Guia,February,Winter,Rio Grande do Sul,Land,2010,0,8300,199509
South America,Chile,February,Winter,Rio Grande do Sul,Land,2010,1205,9900,16134219
South America,Argenti,February,Winter,Rio Grande do Sul,Land,2010,150916,11200,39921833
South America,Uruguay,February,Winter,Rio Grande do Sul,Land,2010,24704,12800,3431932
South America,Bolivia,February,Winter,Santa Catari,Land,2010,0,2400,8989046
South America,Ecuador,February,Winter,Santa Catari,Land,2010,0,3300,13547510
South America,Surime,February,Winter,Santa Catari,Land,2010,0,4000,439117
South America,Paraguay,February,Winter,Santa Catari,Land,2010,86,4700,6506464
South America,Venezuela,February,Winter,Santa Catari,Land,2010,0,4800,25730435
South America,Peru,February,Winter,Santa Catari,Land,2010,4,5100,28302603
South America,Colombia,February,Winter,Santa Catari,Land,2010,0,6300,43593035
South America,French Guia,February,Winter,Santa Catari,Land,2010,0,8300,199509
South America,Chile,February,Winter,Santa Catari,Land,2010,81,9900,16134219
South America,Argenti,February,Winter,Santa Catari,Land,2010,10560,11200,39921833
South America,Uruguay,February,Winter,Santa Catari,Land,2010,2,12800,3431932
South America,Bolivia,January,Winter,Amazos,Land,2010,3,2400,8989046
South America,Ecuador,January,Winter,Amazos,Land,2010,0,3300,13547510
South America,Surime,January,Winter,Amazos,Land,2010,0,4000,439117
South America,Paraguay,January,Winter,Amazos,Land,2010,0,4700,6506464
South America,Venezuela,January,Winter,Amazos,Land,2010,3,4800,25730435
South America,Peru,January,Winter,Amazos,Land,2010,111,5100,28302603
South America,Colombia,January,Winter,Amazos,Land,2010,124,6300,43593035
South America,French Guia,January,Winter,Amazos,Land,2010,3,8300,199509
South America,Chile,January,Winter,Amazos,Land,2010,0,9900,16134219
South America,Argenti,January,Winter,Amazos,Land,2010,3,11200,39921833
South America,Uruguay,January,Winter,Amazos,Land,2010,0,12800,3431932
South America,Bolivia,January,Winter,Mato Grosso do Sul,Land,2010,12618,2400,8989046
South America,Ecuador,January,Winter,Mato Grosso do Sul,Land,2010,12,3300,13547510
South America,Surime,January,Winter,Mato Grosso do Sul,Land,2010,0,4000,439117
South America,Paraguay,January,Winter,Mato Grosso do Sul,Land,2010,7999,4700,6506464
South America,Venezuela,January,Winter,Mato Grosso do Sul,Land,2010,17,4800,25730435
South America,Peru,January,Winter,Mato Grosso do Sul,Land,2010,265,5100,28302603
South America,Colombia,January,Winter,Mato Grosso do Sul,Land,2010,16,6300,43593035
South America,French Guia,January,Winter,Mato Grosso do Sul,Land,2010,0,8300,199509
South America,Chile,January,Winter,Mato Grosso do Sul,Land,2010,0,9900,16134219
South America,Argenti,January,Winter,Mato Grosso do Sul,Land,2010,63,11200,39921833
South America,Uruguay,January,Winter,Mato Grosso do Sul,Land,2010,10,12800,3431932
South America,Bolivia,January,Winter,Other Units of the Federation,Land,2010,1394,2400,8989046
South America,Ecuador,January,Winter,Other Units of the Federation,Land,2010,0,3300,13547510
South America,Surime,January,Winter,Other Units of the Federation,Land,2010,0,4000,439117
South America,Paraguay,January,Winter,Other Units of the Federation,Land,2010,0,4700,6506464
South America,Venezuela,January,Winter,Other Units of the Federation,Land,2010,6,4800,25730435
South America,Peru,January,Winter,Other Units of the Federation,Land,2010,291,5100,28302603
South America,Colombia,January,Winter,Other Units of the Federation,Land,2010,4,6300,43593035
South America,French Guia,January,Winter,Other Units of the Federation,Land,2010,0,8300,199509
South America,Chile,January,Winter,Other Units of the Federation,Land,2010,10,9900,16134219
South America,Argenti,January,Winter,Other Units of the Federation,Land,2010,16,11200,39921833
South America,Uruguay,January,Winter,Other Units of the Federation,Land,2010,0,12800,3431932
South America,Bolivia,January,Winter,Paraná,Land,2010,783,2400,8989046
South America,Ecuador,January,Winter,Paraná,Land,2010,166,3300,13547510
South America,Surime,January,Winter,Paraná,Land,2010,0,4000,439117
South America,Paraguay,January,Winter,Paraná,Land,2010,33968,4700,6506464
South America,Venezuela,January,Winter,Paraná,Land,2010,201,4800,25730435
South America,Peru,January,Winter,Paraná,Land,2010,649,5100,28302603
South America,Colombia,January,Winter,Paraná,Land,2010,2216,6300,43593035
South America,French Guia,January,Winter,Paraná,Land,2010,0,8300,199509
South America,Chile,January,Winter,Paraná,Land,2010,2755,9900,16134219
South America,Argenti,January,Winter,Paraná,Land,2010,24333,11200,39921833
South America,Uruguay,January,Winter,Paraná,Land,2010,555,12800,3431932
South America,Bolivia,January,Winter,Rio Grande do Sul,Land,2010,30,2400,8989046
South America,Ecuador,January,Winter,Rio Grande do Sul,Land,2010,18,3300,13547510
South America,Surime,January,Winter,Rio Grande do Sul,Land,2010,0,4000,439117
South America,Paraguay,January,Winter,Rio Grande do Sul,Land,2010,1192,4700,6506464
South America,Venezuela,January,Winter,Rio Grande do Sul,Land,2010,16,4800,25730435
South America,Peru,January,Winter,Rio Grande do Sul,Land,2010,47,5100,28302603
South America,Colombia,January,Winter,Rio Grande do Sul,Land,2010,79,6300,43593035
South America,French Guia,January,Winter,Rio Grande do Sul,Land,2010,0,8300,199509
South America,Chile,January,Winter,Rio Grande do Sul,Land,2010,837,9900,16134219
South America,Argenti,January,Winter,Rio Grande do Sul,Land,2010,152303,11200,39921833
South America,Uruguay,January,Winter,Rio Grande do Sul,Land,2010,26866,12800,3431932
South America,Bolivia,January,Winter,Santa Catari,Land,2010,11,2400,8989046
South America,Ecuador,January,Winter,Santa Catari,Land,2010,0,3300,13547510
South America,Surime,January,Winter,Santa Catari,Land,2010,0,4000,439117
South America,Paraguay,January,Winter,Santa Catari,Land,2010,418,4700,6506464
South America,Venezuela,January,Winter,Santa Catari,Land,2010,0,4800,25730435
South America,Peru,January,Winter,Santa Catari,Land,2010,2,5100,28302603
South America,Colombia,January,Winter,Santa Catari,Land,2010,0,6300,43593035
South America,French Guia,January,Winter,Santa Catari,Land,2010,0,8300,199509
South America,Chile,January,Winter,Santa Catari,Land,2010,36,9900,16134219
South America,Argenti,January,Winter,Santa Catari,Land,2010,28196,11200,39921833
South America,Uruguay,January,Winter,Santa Catari,Land,2010,11,12800,3431932
South America,Bolivia,July,Summer,Amazos,Land,2010,0,2400,8989046
South America,Ecuador,July,Summer,Amazos,Land,2010,0,3300,13547510
South America,Surime,July,Summer,Amazos,Land,2010,0,4000,439117
South America,Paraguay,July,Summer,Amazos,Land,2010,0,4700,6506464
South America,Venezuela,July,Summer,Amazos,Land,2010,0,4800,25730435
South America,Peru,July,Summer,Amazos,Land,2010,9,5100,28302603
South America,Colombia,July,Summer,Amazos,Land,2010,9,6300,43593035
South America,French Guia,July,Summer,Amazos,Land,2010,0,8300,199509
South America,Chile,July,Summer,Amazos,Land,2010,0,9900,16134219
South America,Argenti,July,Summer,Amazos,Land,2010,0,11200,39921833
South America,Uruguay,July,Summer,Amazos,Land,2010,0,12800,3431932
South America,Bolivia,July,Summer,Mato Grosso do Sul,Land,2010,1987,2400,8989046
South America,Ecuador,July,Summer,Mato Grosso do Sul,Land,2010,7,3300,13547510
South America,Surime,July,Summer,Mato Grosso do Sul,Land,2010,0,4000,439117
South America,Paraguay,July,Summer,Mato Grosso do Sul,Land,2010,58,4700,6506464
South America,Venezuela,July,Summer,Mato Grosso do Sul,Land,2010,0,4800,25730435
South America,Peru,July,Summer,Mato Grosso do Sul,Land,2010,127,5100,28302603
South America,Colombia,July,Summer,Mato Grosso do Sul,Land,2010,6,6300,43593035
South America,French Guia,July,Summer,Mato Grosso do Sul,Land,2010,0,8300,199509
South America,Chile,July,Summer,Mato Grosso do Sul,Land,2010,12,9900,16134219
South America,Argenti,July,Summer,Mato Grosso do Sul,Land,2010,0,11200,39921833
South America,Uruguay,July,Summer,Mato Grosso do Sul,Land,2010,0,12800,3431932
South America,Bolivia,July,Summer,Other Units of the Federation,Land,2010,2152,2400,8989046
South America,Ecuador,July,Summer,Other Units of the Federation,Land,2010,0,3300,13547510
South America,Surime,July,Summer,Other Units of the Federation,Land,2010,0,4000,439117
South America,Paraguay,July,Summer,Other Units of the Federation,Land,2010,0,4700,6506464
South America,Venezuela,July,Summer,Other Units of the Federation,Land,2010,31,4800,25730435
South America,Peru,July,Summer,Other Units of the Federation,Land,2010,434,5100,28302603
South America,Colombia,July,Summer,Other Units of the Federation,Land,2010,6,6300,43593035
South America,French Guia,July,Summer,Other Units of the Federation,Land,2010,0,8300,199509
South America,Chile,July,Summer,Other Units of the Federation,Land,2010,10,9900,16134219
South America,Argenti,July,Summer,Other Units of the Federation,Land,2010,22,11200,39921833
South America,Uruguay,July,Summer,Other Units of the Federation,Land,2010,4,12800,3431932
South America,Bolivia,July,Summer,Paraná,Land,2010,322,2400,8989046
South America,Ecuador,July,Summer,Paraná,Land,2010,319,3300,13547510
South America,Surime,July,Summer,Paraná,Land,2010,0,4000,439117
South America,Paraguay,July,Summer,Paraná,Land,2010,6464,4700,6506464
South America,Venezuela,July,Summer,Paraná,Land,2010,93,4800,25730435
South America,Peru,July,Summer,Paraná,Land,2010,768,5100,28302603
South America,Colombia,July,Summer,Paraná,Land,2010,1036,6300,43593035
South America,French Guia,July,Summer,Paraná,Land,2010,0,8300,199509
South America,Chile,July,Summer,Paraná,Land,2010,965,9900,16134219
South America,Argenti,July,Summer,Paraná,Land,2010,51625,11200,39921833
South America,Uruguay,July,Summer,Paraná,Land,2010,1808,12800,3431932
South America,Bolivia,July,Summer,Rio Grande do Sul,Land,2010,1,2400,8989046
South America,Ecuador,July,Summer,Rio Grande do Sul,Land,2010,5,3300,13547510
South America,Surime,July,Summer,Rio Grande do Sul,Land,2010,0,4000,439117
South America,Paraguay,July,Summer,Rio Grande do Sul,Land,2010,15,4700,6506464
South America,Venezuela,July,Summer,Rio Grande do Sul,Land,2010,3,4800,25730435
South America,Peru,July,Summer,Rio Grande do Sul,Land,2010,24,5100,28302603
South America,Colombia,July,Summer,Rio Grande do Sul,Land,2010,39,6300,43593035
South America,French Guia,July,Summer,Rio Grande do Sul,Land,2010,0,8300,199509
South America,Chile,July,Summer,Rio Grande do Sul,Land,2010,174,9900,16134219
South America,Argenti,July,Summer,Rio Grande do Sul,Land,2010,2588,11200,39921833
South America,Uruguay,July,Summer,Rio Grande do Sul,Land,2010,3087,12800,3431932
South America,Bolivia,July,Summer,Santa Catari,Land,2010,1,2400,8989046
South America,Ecuador,July,Summer,Santa Catari,Land,2010,0,3300,13547510
South America,Surime,July,Summer,Santa Catari,Land,2010,0,4000,439117
South America,Paraguay,July,Summer,Santa Catari,Land,2010,12,4700,6506464
South America,Venezuela,July,Summer,Santa Catari,Land,2010,0,4800,25730435
South America,Peru,July,Summer,Santa Catari,Land,2010,2,5100,28302603
South America,Colombia,July,Summer,Santa Catari,Land,2010,1,6300,43593035
South America,French Guia,July,Summer,Santa Catari,Land,2010,0,8300,199509
South America,Chile,July,Summer,Santa Catari,Land,2010,2,9900,16134219
South America,Argenti,July,Summer,Santa Catari,Land,2010,973,11200,39921833
South America,Uruguay,July,Summer,Santa Catari,Land,2010,0,12800,3431932
South America,Bolivia,June,Summer,Amazos,Land,2010,0,2400,8989046
South America,Ecuador,June,Summer,Amazos,Land,2010,0,3300,13547510
South America,Surime,June,Summer,Amazos,Land,2010,0,4000,439117
South America,Paraguay,June,Summer,Amazos,Land,2010,0,4700,6506464
South America,Venezuela,June,Summer,Amazos,Land,2010,0,4800,25730435
South America,Peru,June,Summer,Amazos,Land,2010,10,5100,28302603
South America,Colombia,June,Summer,Amazos,Land,2010,4,6300,43593035
South America,French Guia,June,Summer,Amazos,Land,2010,0,8300,199509
South America,Chile,June,Summer,Amazos,Land,2010,0,9900,16134219
South America,Argenti,June,Summer,Amazos,Land,2010,0,11200,39921833
South America,Uruguay,June,Summer,Amazos,Land,2010,0,12800,3431932
South America,Bolivia,June,Summer,Mato Grosso do Sul,Land,2010,1785,2400,8989046
South America,Ecuador,June,Summer,Mato Grosso do Sul,Land,2010,22,3300,13547510
South America,Surime,June,Summer,Mato Grosso do Sul,Land,2010,0,4000,439117
South America,Paraguay,June,Summer,Mato Grosso do Sul,Land,2010,121,4700,6506464
South America,Venezuela,June,Summer,Mato Grosso do Sul,Land,2010,0,4800,25730435
South America,Peru,June,Summer,Mato Grosso do Sul,Land,2010,461,5100,28302603
South America,Colombia,June,Summer,Mato Grosso do Sul,Land,2010,52,6300,43593035
South America,French Guia,June,Summer,Mato Grosso do Sul,Land,2010,0,8300,199509
South America,Chile,June,Summer,Mato Grosso do Sul,Land,2010,17,9900,16134219
South America,Argenti,June,Summer,Mato Grosso do Sul,Land,2010,17,11200,39921833
South America,Uruguay,June,Summer,Mato Grosso do Sul,Land,2010,10,12800,3431932
South America,Bolivia,June,Summer,Other Units of the Federation,Land,2010,1595,2400,8989046
South America,Ecuador,June,Summer,Other Units of the Federation,Land,2010,0,3300,13547510
South America,Surime,June,Summer,Other Units of the Federation,Land,2010,0,4000,439117
South America,Paraguay,June,Summer,Other Units of the Federation,Land,2010,12,4700,6506464
South America,Venezuela,June,Summer,Other Units of the Federation,Land,2010,8,4800,25730435
South America,Peru,June,Summer,Other Units of the Federation,Land,2010,489,5100,28302603
South America,Colombia,June,Summer,Other Units of the Federation,Land,2010,12,6300,43593035
South America,French Guia,June,Summer,Other Units of the Federation,Land,2010,0,8300,199509
South America,Chile,June,Summer,Other Units of the Federation,Land,2010,20,9900,16134219
South America,Argenti,June,Summer,Other Units of the Federation,Land,2010,12,11200,39921833
South America,Uruguay,June,Summer,Other Units of the Federation,Land,2010,0,12800,3431932
South America,Bolivia,June,Summer,Paraná,Land,2010,205,2400,8989046
South America,Ecuador,June,Summer,Paraná,Land,2010,266,3300,13547510
South America,Surime,June,Summer,Paraná,Land,2010,0,4000,439117
South America,Paraguay,June,Summer,Paraná,Land,2010,4917,4700,6506464
South America,Venezuela,June,Summer,Paraná,Land,2010,102,4800,25730435
South America,Peru,June,Summer,Paraná,Land,2010,495,5100,28302603
South America,Colombia,June,Summer,Paraná,Land,2010,784,6300,43593035
South America,French Guia,June,Summer,Paraná,Land,2010,0,8300,199509
South America,Chile,June,Summer,Paraná,Land,2010,305,9900,16134219
South America,Argenti,June,Summer,Paraná,Land,2010,18977,11200,39921833
South America,Uruguay,June,Summer,Paraná,Land,2010,1381,12800,3431932
South America,Bolivia,June,Summer,Rio Grande do Sul,Land,2010,2,2400,8989046
South America,Ecuador,June,Summer,Rio Grande do Sul,Land,2010,3,3300,13547510
South America,Surime,June,Summer,Rio Grande do Sul,Land,2010,0,4000,439117
South America,Paraguay,June,Summer,Rio Grande do Sul,Land,2010,8,4700,6506464
South America,Venezuela,June,Summer,Rio Grande do Sul,Land,2010,0,4800,25730435
South America,Peru,June,Summer,Rio Grande do Sul,Land,2010,28,5100,28302603
South America,Colombia,June,Summer,Rio Grande do Sul,Land,2010,12,6300,43593035
South America,French Guia,June,Summer,Rio Grande do Sul,Land,2010,0,8300,199509
South America,Chile,June,Summer,Rio Grande do Sul,Land,2010,19,9900,16134219
South America,Argenti,June,Summer,Rio Grande do Sul,Land,2010,1484,11200,39921833
South America,Uruguay,June,Summer,Rio Grande do Sul,Land,2010,3917,12800,3431932
South America,Bolivia,June,Summer,Santa Catari,Land,2010,0,2400,8989046
South America,Ecuador,June,Summer,Santa Catari,Land,2010,0,3300,13547510
South America,Surime,June,Summer,Santa Catari,Land,2010,0,4000,439117
South America,Paraguay,June,Summer,Santa Catari,Land,2010,17,4700,6506464
South America,Venezuela,June,Summer,Santa Catari,Land,2010,0,4800,25730435
South America,Peru,June,Summer,Santa Catari,Land,2010,2,5100,28302603
South America,Colombia,June,Summer,Santa Catari,Land,2010,0,6300,43593035
South America,French Guia,June,Summer,Santa Catari,Land,2010,0,8300,199509
South America,Chile,June,Summer,Santa Catari,Land,2010,0,9900,16134219
South America,Argenti,June,Summer,Santa Catari,Land,2010,377,11200,39921833
South America,Uruguay,June,Summer,Santa Catari,Land,2010,3,12800,3431932
South America,Bolivia,March,Spring,Amazos,Land,2010,2,2400,8989046
South America,Ecuador,March,Spring,Amazos,Land,2010,1,3300,13547510
South America,Surime,March,Spring,Amazos,Land,2010,0,4000,439117
South America,Paraguay,March,Spring,Amazos,Land,2010,0,4700,6506464
South America,Venezuela,March,Spring,Amazos,Land,2010,0,4800,25730435
South America,Peru,March,Spring,Amazos,Land,2010,140,5100,28302603
South America,Colombia,March,Spring,Amazos,Land,2010,221,6300,43593035
South America,French Guia,March,Spring,Amazos,Land,2010,4,8300,199509
South America,Chile,March,Spring,Amazos,Land,2010,0,9900,16134219
South America,Argenti,March,Spring,Amazos,Land,2010,2,11200,39921833
South America,Uruguay,March,Spring,Amazos,Land,2010,0,12800,3431932
South America,Bolivia,March,Spring,Mato Grosso do Sul,Land,2010,8172,2400,8989046
South America,Ecuador,March,Spring,Mato Grosso do Sul,Land,2010,0,3300,13547510
South America,Surime,March,Spring,Mato Grosso do Sul,Land,2010,0,4000,439117
South America,Paraguay,March,Spring,Mato Grosso do Sul,Land,2010,4901,4700,6506464
South America,Venezuela,March,Spring,Mato Grosso do Sul,Land,2010,5,4800,25730435
South America,Peru,March,Spring,Mato Grosso do Sul,Land,2010,1060,5100,28302603
South America,Colombia,March,Spring,Mato Grosso do Sul,Land,2010,17,6300,43593035
South America,French Guia,March,Spring,Mato Grosso do Sul,Land,2010,0,8300,199509
South America,Chile,March,Spring,Mato Grosso do Sul,Land,2010,29,9900,16134219
South America,Argenti,March,Spring,Mato Grosso do Sul,Land,2010,75,11200,39921833
South America,Uruguay,March,Spring,Mato Grosso do Sul,Land,2010,6,12800,3431932
South America,Bolivia,March,Spring,Other Units of the Federation,Land,2010,1795,2400,8989046
South America,Ecuador,March,Spring,Other Units of the Federation,Land,2010,4,3300,13547510
South America,Surime,March,Spring,Other Units of the Federation,Land,2010,0,4000,439117
South America,Paraguay,March,Spring,Other Units of the Federation,Land,2010,0,4700,6506464
South America,Venezuela,March,Spring,Other Units of the Federation,Land,2010,10,4800,25730435
South America,Peru,March,Spring,Other Units of the Federation,Land,2010,293,5100,28302603
South America,Colombia,March,Spring,Other Units of the Federation,Land,2010,0,6300,43593035
South America,French Guia,March,Spring,Other Units of the Federation,Land,2010,0,8300,199509
South America,Chile,March,Spring,Other Units of the Federation,Land,2010,2,9900,16134219
South America,Argenti,March,Spring,Other Units of the Federation,Land,2010,31,11200,39921833
South America,Uruguay,March,Spring,Other Units of the Federation,Land,2010,55,12800,3431932
South America,Bolivia,March,Spring,Paraná,Land,2010,212,2400,8989046
South America,Ecuador,March,Spring,Paraná,Land,2010,254,3300,13547510
South America,Surime,March,Spring,Paraná,Land,2010,0,4000,439117
South America,Paraguay,March,Spring,Paraná,Land,2010,8348,4700,6506464
South America,Venezuela,March,Spring,Paraná,Land,2010,124,4800,25730435
South America,Peru,March,Spring,Paraná,Land,2010,591,5100,28302603
South America,Colombia,March,Spring,Paraná,Land,2010,844,6300,43593035
South America,French Guia,March,Spring,Paraná,Land,2010,0,8300,199509
South America,Chile,March,Spring,Paraná,Land,2010,395,9900,16134219
South America,Argenti,March,Spring,Paraná,Land,2010,15619,11200,39921833
South America,Uruguay,March,Spring,Paraná,Land,2010,2851,12800,3431932
South America,Bolivia,March,Spring,Rio Grande do Sul,Land,2010,3,2400,8989046
South America,Ecuador,March,Spring,Rio Grande do Sul,Land,2010,98,3300,13547510
South America,Surime,March,Spring,Rio Grande do Sul,Land,2010,0,4000,439117
South America,Paraguay,March,Spring,Rio Grande do Sul,Land,2010,31,4700,6506464
South America,Venezuela,March,Spring,Rio Grande do Sul,Land,2010,1,4800,25730435
South America,Peru,March,Spring,Rio Grande do Sul,Land,2010,126,5100,28302603
South America,Colombia,March,Spring,Rio Grande do Sul,Land,2010,49,6300,43593035
South America,French Guia,March,Spring,Rio Grande do Sul,Land,2010,0,8300,199509
South America,Chile,March,Spring,Rio Grande do Sul,Land,2010,1497,9900,16134219
South America,Argenti,March,Spring,Rio Grande do Sul,Land,2010,51674,11200,39921833
South America,Uruguay,March,Spring,Rio Grande do Sul,Land,2010,30359,12800,3431932
South America,Bolivia,March,Spring,Santa Catari,Land,2010,2,2400,8989046
South America,Ecuador,March,Spring,Santa Catari,Land,2010,0,3300,13547510
South America,Surime,March,Spring,Santa Catari,Land,2010,0,4000,439117
South America,Paraguay,March,Spring,Santa Catari,Land,2010,80,4700,6506464
South America,Venezuela,March,Spring,Santa Catari,Land,2010,0,4800,25730435
South America,Peru,March,Spring,Santa Catari,Land,2010,0,5100,28302603
South America,Colombia,March,Spring,Santa Catari,Land,2010,0,6300,43593035
South America,French Guia,March,Spring,Santa Catari,Land,2010,0,8300,199509
South America,Chile,March,Spring,Santa Catari,Land,2010,10,9900,16134219
South America,Argenti,March,Spring,Santa Catari,Land,2010,3927,11200,39921833
South America,Uruguay,March,Spring,Santa Catari,Land,2010,9,12800,3431932
South America,Bolivia,May,Spring,Amazos,Land,2010,0,2400,8989046
South America,Ecuador,May,Spring,Amazos,Land,2010,0,3300,13547510
South America,Surime,May,Spring,Amazos,Land,2010,0,4000,439117
South America,Paraguay,May,Spring,Amazos,Land,2010,0,4700,6506464
South America,Venezuela,May,Spring,Amazos,Land,2010,0,4800,25730435
South America,Peru,May,Spring,Amazos,Land,2010,19,5100,28302603
South America,Colombia,May,Spring,Amazos,Land,2010,7,6300,43593035
South America,French Guia,May,Spring,Amazos,Land,2010,0,8300,199509
South America,Chile,May,Spring,Amazos,Land,2010,0,9900,16134219
South America,Argenti,May,Spring,Amazos,Land,2010,0,11200,39921833
South America,Uruguay,May,Spring,Amazos,Land,2010,0,12800,3431932
South America,Bolivia,May,Spring,Mato Grosso do Sul,Land,2010,1872,2400,8989046
South America,Ecuador,May,Spring,Mato Grosso do Sul,Land,2010,19,3300,13547510
South America,Surime,May,Spring,Mato Grosso do Sul,Land,2010,0,4000,439117
South America,Paraguay,May,Spring,Mato Grosso do Sul,Land,2010,259,4700,6506464
South America,Venezuela,May,Spring,Mato Grosso do Sul,Land,2010,0,4800,25730435
South America,Peru,May,Spring,Mato Grosso do Sul,Land,2010,328,5100,28302603
South America,Colombia,May,Spring,Mato Grosso do Sul,Land,2010,40,6300,43593035
South America,French Guia,May,Spring,Mato Grosso do Sul,Land,2010,0,8300,199509
South America,Chile,May,Spring,Mato Grosso do Sul,Land,2010,17,9900,16134219
South America,Argenti,May,Spring,Mato Grosso do Sul,Land,2010,35,11200,39921833
South America,Uruguay,May,Spring,Mato Grosso do Sul,Land,2010,18,12800,3431932
South America,Bolivia,May,Spring,Other Units of the Federation,Land,2010,1481,2400,8989046
South America,Ecuador,May,Spring,Other Units of the Federation,Land,2010,4,3300,13547510
South America,Surime,May,Spring,Other Units of the Federation,Land,2010,0,4000,439117
South America,Paraguay,May,Spring,Other Units of the Federation,Land,2010,0,4700,6506464
South America,Venezuela,May,Spring,Other Units of the Federation,Land,2010,8,4800,25730435
South America,Peru,May,Spring,Other Units of the Federation,Land,2010,371,5100,28302603
South America,Colombia,May,Spring,Other Units of the Federation,Land,2010,6,6300,43593035
South America,French Guia,May,Spring,Other Units of the Federation,Land,2010,0,8300,199509
South America,Chile,May,Spring,Other Units of the Federation,Land,2010,10,9900,16134219
South America,Argenti,May,Spring,Other Units of the Federation,Land,2010,6,11200,39921833
